table_name,column_name,column_description,注释,Annotation,
LC_CashFlowStatementAll,InvestLoss,投资损失(元),,,
LC_CashFlowStatementAll,DeferedTaxAssetDecrease,递延所得税资产减少,,,
LC_CashFlowStatementAll,DeferedTaxLiabilityIncrease,递延所得税负债增加,,,
LC_CashFlowStatementAll,InventoryDecrease,存货的减少(减:增加)(元),,,
LC_CashFlowStatementAll,OperateReceivableDecrease,经营性应收项目的减少(减：增加)(元),,,
LC_CashFlowStatementAll,OperatePayableIncrease,经营性应付项目的增加,,,
LC_CashFlowStatementAll,Others,其他(元),,,
LC_CashFlowStatementAll,SpecialItemsNOCF1,##(附注)经营活动现金流量净额特殊项目,,,
LC_CashFlowStatementAll,AdjustmentItemsNOCF1,##(附注)经营活动现金流量净额调整项目,,,
LC_CashFlowStatementAll,NetOperateCashFlowNotes,(附注)经营活动产生的现金流量净额(元),,,
LC_CashFlowStatementAll,ContrastAdjutmentNOCF,##加:经营流量净额前后对比调整项目,,,
LC_CashFlowStatementAll,DebtToCaptical,债务转为资本(元),,,
LC_CashFlowStatementAll,CBsExpiringWithin1Y,一年内到期的可转换公司债券,,,
LC_CashFlowStatementAll,FixedAssetsFinanceLeases,融资租入固定资产,,,
LC_CashFlowStatementAll,CashAtEndOfYear,现金的期末余额(元),,,
LC_CashFlowStatementAll,CashAtBeginningOfYear,减:现金的期初余额,,,
LC_CashFlowStatementAll,CashEquivalentsAtEndOfYear,加:现金等价物的期末余额,,,
LC_CashFlowStatementAll,CashEquivalentsAtBeginning,减:现金等价物的期初余额,,,
LC_CashFlowStatementAll,SpecialItemsC,##(附注)现金特殊项目(元),,,
LC_CashFlowStatementAll,AdjustmentItemsC,##(附注)现金调整项目,,,
LC_CashFlowStatementAll,NetIncrInCashAndEquivalents,(附注)现金及现金等价物净增加额,,,
LC_CashFlowStatementAll,ContrastAdjutmentNC,##加:现金净额前后对比调整项目,,,
LC_CashFlowStatementAll,SpecialFieldRemark,特殊字段说明,,,
LC_CashFlowStatementAll,UpdateTime,更新时间,,,
LC_CashFlowStatementAll,JSID,JSID,,,
LC_CashFlowStatementAll,IfComplete,完整标志,,,
LC_CashFlowStatementAll,NetIncBorFunds,拆入资金净增加额,拆入资金净增加额（NetIncBorFunds）：一般为金融类企业披露科目,Net Increase in Funds Borrowed (NetIncBorFunds): This item is generally disclosed by financial companies.,
LC_CashFlowStatementAll,NetCashRecInVTS,代理买卖证券收到的现金净额,代理买卖证券收到的现金净额（NetCashRecInVTS）：一般为金融类:证券公司披露科目,Net Cash Received from Securities Brokerage Transactions (NetCashRecInVTS): Generally pertains to the financial sector: disclosed by securities companies.,
LC_CashFlowStatementAll,NetCashRecAgeUTS,代理承销证券收到的现金净额,代理承销证券收到的现金净额（NetCashRecAgeUTS）：一般为金融类:证券公司披露科目,Net cash proceeds from underwriting securities (NetCashRecAgeUTS): usually for financial sector: securities companies disclose the account,
LC_CashFlowStatementAll,NetIncFinAssTraPurp,为交易目的而持有的金融资产净增加额,,,
LC_CashFlowStatementAll,NetIncCapResBusOper,返售业务资金净增加额(经营),,,
LC_CashFlowStatementAll,NetIncCapResBusInv,返售业务资金净增加额(投资),,,
LC_CashFlowStatementAll,CashRecIssOthEquIns,发行其他权益工具收到的现金,,,
LC_CashFlowStatementAll,NetBuyBackFin,回购业务资金净增加额(筹资),回购业务资金净增加额（NetBuyBack）：一般为金融类企业披露科目,Net Buyback: Generally disclosed by financial companies as an item,
LC_CashFlowStatementAll,InterestExpense,利息支出1,,,
LC_CashFlowStatementAll,IncResFunding,受限资金的增加,,,
LC_CashFlowStatementAll,IncSpeReserves,专项储备增加,,,
LC_CashFlowStatementAll,CreditImpairmentL,信用减值损失,,,
LC_CashFlowStatementAll,DefProceedsAmo,递延收益摊销,,,
LC_CashFlowStatementAll,IncEstLiability,预计负债的增加(减:减少),,,
LC_CashFlowStatementAll,NetDecFinancialAsset,融出资金净减少额,融出资金净减少额（NetDecFinancialAsset）：一般为金融类企业披露科目,Net decrease in funds (NetDecFinancialAsset): usually disclosed by financial companies,
LC_CashFlowStatementAll,NetCashPaidInVTS,代理买卖证券支付的现金净额,,,
LC_CashFlowStatementAll,UsufructAssetsDA,使用权资产摊销/折旧,,,
LC_CashFlowStatementAll,InfoSourceCode,信息来源编码,,,
LC_CashFlowStatementAll,InsertTime,发布时间,,,
LC_CashFlowStatementAll,NetDecLoanAndAdvance,客户贷款及垫款净减少额,,,
LC_CashFlowStatementAll,NetDecreaseInCBAndIB,存放中央银行和同业款项净减少额,拆出资金净减少额（NetDecFundLending）：一般为金融类企业披露科目,Net decrease in fund lending (NetDecFundLending): usually disclosed by financial companies,
LC_CashFlowStatementAll,NetDecFundLending,拆出资金净减少额,,,
LC_CashFlowStatementAll,NetDecCapResBusOper,返售业务资金净减少额(经营),返售业务资金净减少额(经营)（NetDecCapResBusOper）：一般为金融类企业披露科目,Net decrease in funds for the business of reselling (operation) (NetDecCapResBusOper): usually disclosed by financial companies,
LC_CashFlowStatementAll,NetDecFinAssTraPurp,为交易目的而持有的金融资产净减少额,,,
LC_CashFlowStatementAll,NetIncFinLiaTraPurp,为交易目的而持有的金融负债净增加额,,,
LC_CashFlowStatementAll,BFLAFValOnPLChange,客户存款和同业存放款项净减少额,,,
LC_CashFlowStatementAll,NetDecBorrowFromCB,向中央银行借款净减少额,向中央银行借款净减少额（NetDecBorrowFromCB）：一般为金融类:银行企业披露科目,Net decrease in borrowings from the central bank (NetDecBorrowFromCB): Generally refers to financial sector: bank enterprises disclose the account title.,
LC_CashFlowStatementAll,NetDecBorFromFinanceCo,向其他金融机构拆入资金净减少额,向其他金融机构拆入资金净减少额（NetDecBorFromFinanceCo）：一般为金融类:银行企业披露科目,Net decrease in funds borrowed from other financial institutions (NetDecBorFromFinanceCo): usually for financial sector: bank enterprise disclosure items,
LC_CashFlowStatementAll,NetDecInsurDPSTInvest,保户储金及投资款净减少额,保户储金及投资款净减少额（NetDecInsurDPSTInvest）：一般为金融类:保险公司披露科目,Net decrease in policyholder deposits and investment amounts (NetDecInsurDPSTInvest): usually financial category: insurance companies disclose items,
LC_CashFlowStatementAll,NetDecBorrowingCapital,拆入资金净减少额,拆入资金净减少额（NetDecBorrowingCapital）：一般为金融类企业披露科目,Net decrease in funds borrowed (NetDecBorrowingCapital): This item is generally disclosed by financial companies.,
LC_CashFlowStatementAll,NetDecOfBuyBack,回购业务资金净减少额,,,
LC_CashFlowStatementAll,NetCashPayAgeUTS,代理承销证券支付的现金净额,代理承销证券支付的现金净额（NetCashPayAgeUTS）：一般为金融类:证券公司披露科目,Net cash paid for underwriting securities (NetCashPayAgeUTS): usually for financial sector: securities companies disclose items,
LC_CashFlowStatementAll,NetDecDealTradeAssets,处置交易性金融资产净减少额,,,
LC_CashFlowStatementAll,NetDecFinLiaTraPurp,为交易目的而持有的金融负债净减少额,,,
LC_CashFlowStatementAll,OpeAndAdmExpForCash,以现金支付的业务及管理费,,,
LC_CashFlowStatementAll,NetIncFinancialAsset,融出资金净增加额,融出资金净增加额（NetIncFinancialAsset）：一般为金融类企业披露科目,Net Increase in Funds Lent (NetIncFinancialAsset): This is generally a disclosure item for financial companies.,
LC_CashFlowStatementAll,NetDecBuyBackFin,回购业务资金净减少额(筹资),,,
LC_CashFlowStatementAll,NPParentCompanyOwners,其中:归属于母公司所有者的净利润,,,
LC_CashFlowStatementAll,ProductBioAssetsDep,其中:生产性生物资产折旧,,,
LC_CashFlowStatementAll,InterestIncome,利息收入,,,
LC_CashFlowStatementAll,LeaseLiaIntExp,其中:租赁负债利息支出,,,
LC_CashFlowStatementAll,BondIssueExpense,其中:发行债券利息支出,,,
LC_CashFlowStatementAll,ExchangeLoss,"汇兑损失(收益以""-""号填列)",,,
LC_CashFlowStatementAll,DeferredTaxCredit,递延税款贷项(减:借项)1,,,
LC_CashFlowStatementAll,SharePayment,股份支付费用,,,
LC_CashFlowStatementAll,DecreaseTradeAssets,交易性金融资产的减少,,,
LC_CashFlowStatementAll,DecAvailableSaleAssets,可供出售金融资产的减少,,,
LC_CashFlowStatementAll,DecreaseLoan,贷款的减少,,,
LC_CashFlowStatementAll,InvestPropertyDA,No description available,,,
LC_IntAssetsDetail,ID,ID,,,
LC_IntAssetsDetail,InnerCode,内部编码,内部编码（InnerCode）：与“证券主表（SecuMain）”中的“证券内部编码（InnerCode）”关联，得到证券的交易代码、简称等。,"Internal Code: Associated with the ""InnerCode"" in the ""SecuMain"" table, obtaining the security's trading code, abbreviation, etc.",
LC_IntAssetsDetail,CompanyCode,公司代码,公司代码（CompanyCode）：与“证券主表（SecuMain）”中的“公司代码（CompanyCode）”关联，得到上市公司的交易代码、简称等。,"Company Code (CompanyCode): Associated with the ""Company Code (CompanyCode)"" in ""Securities Main Table (SecuMain)"", to obtain the trading code, abbreviation, etc. of the listed company.",
LC_IntAssetsDetail,InfoPublDate,信息发布日期,,,
LC_IntAssetsDetail,InfoSourceCode,信息来源编码,"信息来源编码(InfoSourceCode)与(CT_SystemConst)表中的DM字段关联，令LB = 2181 AND DM IN (110101,110102,110103,110104,110105,120102,120103,120104,120105)，得到信息来源编码的具体描述：110101-定期报告:年度报告，110102-定期报告:半年度报告，110103-定期报告:第一季报，110104-定期报告:第三季报，110105-定期报告:审计报告，120102-临时公告:年度报告(更正后)，120103-临时公告:半年度报告(更正后)，120104-临时公告:第一季报(更正后)，120105-临时公告:第三季报(更正后)。","The InfoSourceCode is associated with the DM field in the CT_SystemConst table, where LB = 2181 AND DM IN (110101,110102,110103,110104,110105,120102,120103,120104,120105), resulting in the specific description of the InfoSourceCode: 110101-Periodic Report: Annual Report, 110102-Periodic Report: Semi-annual Report, 110103-Periodic Report: First Quarter Report, 110104-Periodic Report: Third Quarter Report, 110105-Periodic Report: Audit Report, 120102-Interim Announcement: Annual Report (Corrected), 120103-Interim Announcement: Semi-annual Report (Corrected), 120104-Interim Announcement: First Quarter Report (Corrected), 120105-Interim Announcement: Third Quarter Report (Corrected).",
LC_IntAssetsDetail,EndDate,截止日期,,,
LC_IntAssetsDetail,IfMerged,是否合并,是否合并（IfMerged）固定常量：1-合并，2-母公司,"Whether to merge (IfMerged) constant: 1-merge, 2-parent company",
LC_IntAssetsDetail,IfAdjusted,是否调整,是否调整(IfAdjusted)固定常量：2-否，1-是,"Whether to adjust (IfAdjusted) constant: 2 - No, 1 - Yes",
LC_IntAssetsDetail,ExpensedRDInput,费用化研发投入(元),,,
LC_IntAssetsDetail,CapitalizedRDInput,资本化研发投入(元),,,
LC_IntAssetsDetail,TotalRDInput,研发投入合计(元),,,
LC_IntAssetsDetail,RDInputRatio,研发投入占营业收入比例(%),,,
LC_IntAssetsDetail,CapitalizedRDInputR,资本化研发投入占比(%),,,
LC_IntAssetsDetail,RDStaffNum,研发人员数量,,,
LC_IntAssetsDetail,RDStaffNumRatio,研发人员数量占比(%),,,
LC_IntAssetsDetail,InsertTime,发布时间,,,
LC_IntAssetsDetail,UpdateTime,修改时间,,,
LC_IntAssetsDetail,JSID,JSID,,,
LC_IntAssetsDetail,CoreTechnicalStaffNum,核心技术人员数量,,,
LC_IntAssetsDetail,CoreTechnicalStaffR,核心技术人员数量占比(%),,,
LC_IntAssetsDetail,CoreTechnologyOutput,核心技术营业收入(元),,,
LC_IntAssetsDetail,CoreTechnologyOutputR,核心技术营业收入占比(%),,,
LC_MainOperIncome,ID,ID,,,
LC_MainOperIncome,CompanyCode,公司代码,公司代码（CompanyCode）：与“证券主表（SecuMain）”中的“公司代码（CompanyCode）”关联，得到上市公司的交易代码、简称等。,"Company Code (CompanyCode): Associated with the ""Company Code (CompanyCode)"" in ""Securities Main Table (SecuMain)"", to obtain the trading code, abbreviation, etc. of the listed company.",
LC_MainOperIncome,EndDate,日期,,,
LC_MainOperIncome,DateType,日期类型,"日期类型(DateType)与(CT_SystemConst)表中的DM字段关联，令LB = 1074，得到日期类型的具体描述：1-月份，2-季度，3-期末累计，4-当月及累计，5-日，6-周，7-旬，8-半月，9-年度，11-上年同月，12-上年同期，13-上年同季，14-期末，21-上月=100，22-2005年=100，23-2005年=100（季度），24-2005年=100（月度），25-2005年=100,经季节性调整，26-2005年=100,经季节性调整（volume），27-2005年=101（季度），28-经季节性调整，29-（上年=100）_当月，30-（上年＝100）_累计值，31-（上年同期=100）_当期值，32-（上年同期=100）_累计值，33-（上月=100）_当期值，34-1980=100，35-1999-2001年=100，36-2000年=100，37-按1985/1986年价格计算，38-按1985年价格计算，39-按1987年价格计算，40-按1988年价格计算，41-按1990年价格计算，42-按1991/1992年价格计算，43-按1993年价格计算，44-按1994年价格计算，45-按1995/1996年价格计算，46-按1995年价格计算，47-按1996年价格计算，48-按1997/1998年价格计算，49-按1997年价格计算，50-按1998年价格计算，51-按1999年价格计算，52-按2000年价格计算，53-按2002年价格计算，54-按2003年价格计算，55-按2005年价格计算，56-按当年价格计算，57-按上年价格计算，58-本季值，59-比上年累计增长，60-比上年同期累计增长，61-比上年同期增长，62-比上年同期增减，63-比上月增长，64-比上月增长（2009年以前），65-当季值，66-当年累计，67-当期值，68-当期值（2010年以后），69-当月值，70-环比增长，71-环比增长（经季节性调整），72-环比增长（经季节性调整）（volume），73-环比增长（经季节性调整）（名义），74-环比增长（名义），75-季末累计值，76-季末值，77-累计为去年同期，78-累计增长，79-累计增长（2010年以后），80-累计增减额，81-累计值，82-累计值（2010年以后），83-平均值，84-期末值，85-期末值(2010年以前)，86-期平均值，87-去年累计，88-去年同期累计，89-上季=100，90-上年同期=100，91-上年同期=100（累计值），92-上年同月=100，93-上月=100，94-同比增长，95-同比增长（2010年以后），96-同比增长（经季节性调整），97-同比增长（经季节性调整）（名义），98-同比增长（名义），99-指标值，100-总累计，101-上年=100，102-1978=100，103-（季度）_环比增长（经季节性调整），104-（季度）（2005年=100,经季节性调整），105-（季度）_期末值，106-（季度）_期平均值，107-（季度）_同比增长，108-（季度）_同比增长（经季节性调整），109-（月度）（2005年=100,经季节性调整），110-（月度）_环比增长（经季节性调整），111-（月度）_期末值，112-（月度）_期平均值，113-（月度）_同比增长，114-（月度）_同比增长（经季节性调整），115-初值，116-终值，117-累计环比增长，118-累计同比增长，119-当月环比增长，120-当月同比增长，121-比年初增长，122-比年初增减，123-同比增减，124-累计值比去年同期，125-自年初累计，1978-1978年=100，1985-1985年=100，1990-1990年=100，1991-1991年=100，1996-1996年=100，2000-2000年=100，19953-1995年3月=100，20000-2000年同月=100，20001-月度/季度。","The date type (DateType) is associated with the DM field in the (CT_SystemConst) table. Setting LB = 1074, the specific description of the date type is obtained: 1-month, 2-quarter, 3-period-end cumulative, 4-current month and cumulative, 5-day, 6-week, 7-decade, 8-half month, 9-annual, 11-same month of the previous year, 12-same period of the previous year, 13-same quarter of the previous year, 14-period-end, 21-last month=100, 22-2005=100, 23-2005=100 (quarter), 24-2005=100 (monthly), 25-2005=100, seasonally adjusted, 26-2005=100, seasonally adjusted (volume), 27-2005=101 (quarter), 28-seasonally adjusted, 29-(last year=100)_current month, 30-(last year=100)_cumulative value, 31-(same period of the previous year=100)_current value, 32-(same period of the previous year=100)_cumulative value, 33-(last month=100)_current value, 34-1980=100, 35-1999-2001=100, 36-2000=100, 37-calculated at 1985/1986 prices, 38-calculated at 1985 prices, 39-calculated at 1987 prices, 40-calculated at 1988 prices, 41-calculated at 1990 prices, 42-calculated at 1991/1992 prices, 43-calculated at 1993 prices, 44-calculated at 1994 prices, 45-calculated at 1995/1996 prices, 46-calculated at 1995 prices, 47-calculated at 1996 prices, 48-calculated at 1997/1998 prices, 49-calculated at 1997 prices, 50-calculated at 1998 prices, 51-calculated at 1999 prices, 52-calculated at 2000 prices, 53-calculated at 2002 prices, 54-calculated at 2003 prices, 55-calculated at 2005 prices, 56-calculated at the current year prices, 57-calculated at the previous year prices, 58-current quarter value, 59-increased by compared to the same period of the previous year, 60-cumulative increased by compared to the same period of the previous year, 61-increased by compared to the same period of the previous year, 62-increased or decreased compared to the same period of the previous year, 63-increased by compared to the previous month, 64-increased by compared to the previous month (before 2009), 65-current quarter value, 66-cumulative value of the current year, 67-current value, 68-current value (after 2010), 69-current month value, 70-increased by month-on-month, 71-increased by month-on-month (seasonally adjusted), 72-increased by month-on-month (seasonally adjusted) (volume), 73-increased by month-on-month (nominal), 74-increased by month-on-month (nominal), 75-cumulative value at the end of the quarter, 76-value at the end of the quarter, 77-cumulative value is the same period of the previous year, 78-cumulative increased by, 79-cumulative increased by (after 2010), 80-cumulative increase or decrease amount, 81-cumulative value, 82-cumulative value (after 2010), 83-average value, 84-period-end value, 85-period-end value (before 2010), 86-period average value, 87-cumulative value of the previous year, 88-cumulative value of the same period of the previous year, 89-last quarter=100, 90-same period of the previous year=100, 91-same period of the previous year=100 (cumulative value), 92-same month of the previous year=100, 93-last month=100, 94-increased by year-on-year, 95-increased by year-on-year (after 2010), 96-increased by year-on-year (seasonally adjusted), 97-increased by year-on-year (seasonally adjusted) (nominal), 98-increased by year-on-year (nominal), 99-indicator value, 100-total cumulative, 101-last year=100, 102-1978=100, 103-(quarter)_increased by month-on-month (seasonally adjusted",
LC_MainOperIncome,InfoSource,信息来源,,,
LC_MainOperIncome,IfMerged,合并标志,合并标志(IfMerged)与(CT_SystemConst)表中的DM字段关联，令LB = 1189，得到合并标志的具体描述：1-合并，2-母公司，3-合并调整，4-母公司调整，5-合并修正前，6-母公司修正前，7-专项合并。,"Merge the IfMerged and CT_SystemConst tables by associating the DM field, set LB = 1189, to obtain the specific description of the merged标志: 1-merge, 2-parent company, 3-merge adjustment, 4-parent company adjustment, 5-merge correction before, 6-parent company correction before, 7-special merge.",
LC_MainOperIncome,IfAdjusted,是否调整,调整标志(IfAdjusted)：与“系统常量表（CT_SystemConst）”中的“代码（DM）”关联，令“LB=1188”，得到财务报表“调整标志”的具体描述。1-是，2-否，3-前，其中3-前代表数据更正的时候，会把之前的数据的调整标志改成前，此处理2010年开始废弃。,"Adjustment Flag (IfAdjusted): Associated with ""DM"" in ""System Constants Table (CT_SystemConst)"", set ""LB=1188"" to obtain the specific description of the financial statement ""Adjustment Flag"". 1-Yes, 2-No, 3-Former, where 3-Former represents that when data is corrected, the adjustment flag of the previous data will be changed to former, this treatment was abandoned starting from 2010.",
LC_MainOperIncome,Classification,分类方式,"分类方式(Classification)与(CT_SystemConst)表中的DM字段关联，令LB = 1046 AND DM IN (10,20,30)，得到分类方式的具体描述：10-按行业，20-按产品，30-按地区。",30-By region.,
LC_MainOperIncome,SN,显示序号,,,
LC_MainOperIncome,Project,经营项目名称,经营项目名称(Project)：经营项目名称中“其他业务”对应展示原文披露的其他业务收入/成本，与主营业务区分列示。,"The ""Other Businesses"" in the project name (Project) corresponds to the disclosure of other business income/costs as shown in the original text, which is separately listed from the main business.",
LC_MainOperIncome,Industry,所属行业,,,
LC_MainOperIncome,RegionAndBusiness,地区与业务性质,,,
LC_MainOperIncome,MainOperIncome,主营业务收入(元),,,
LC_MainOperIncome,MainOperCost,主营业务成本(元),,,
LC_MainOperIncome,MainOperProfit,主营业务利润(元),主营业务利润(MainOperProfit)：优先取原文披露值，如未披露，则计算，计算公式=当主营业务收入>0时，主营业务收入-主营业务成本，否则不计算.,"Main Business Profit (MainOperProfit): Preferably take the original disclosed value, if not disclosed, then calculate, calculation formula = when the main business income > 0, main business income - main business cost, otherwise do not calculate.",
LC_MainOperIncome,MainOperIncomeFormerYear,上年同期主营业务收入(元),,,
LC_MainOperIncome,MainOperCostFormerYear,上年同期主营业务成本(元),,,
LC_MainOperIncome,MainOperProfitFormerYear,上年同期主营业务利润(元),上年同期主营业务利润(元)(MainOperProfitFormerYear)：优先取原文披露值，如未披露，则计算，计算公式=当上年同期主营业务收入>0时，上年同期主营业务收入-上年同期主营业务成本，否则不计算.,"Main operating profit (yuan) of the same period last year (MainOperProfitFormerYear): Preferably take the original disclosed value, if not disclosed, then calculate, calculation formula = when the main operating income of the same period last year > 0, the main operating income of the same period last year - the main operating cost of the same period last year, otherwise do not calculate.",
LC_MainOperIncome,MainIncomeGrowRateYOY,主营业务收入同比,主营业务收入同比(MainIncomeGrowRateYOY)：优先取原文披露值，如未披露，则计算，计算公式=（主营业务收入-上年同期主营业务收入）/ABS上年同期主营业务收入。,"Main operating income year-on-year growth (MainIncomeGrowRateYOY): Prefer the original text disclosure value, if not disclosed, then calculate, calculation formula = (main operating income - main operating income of the same period last year) / ABS main operating income of the same period last year.",
LC_MainOperIncome,MainICostGrowRateYOY,主营业务成本同比,主营业务成本同比(MainICostGrowRateYOY)：优先取原文披露值，如未披露，则计算，计算公式=（主营业务成本-上年同期主营业务成本）/ABS上年同期主营业务成本。,"Main operating cost year-on-year growth rate (MainICostGrowRateYOY): Prefer the original text disclosure value, if not disclosed, then calculate, calculation formula = (main operating cost - main operating cost of the same period last year) / ABS main operating cost of the same period last year.",
LC_MainOperIncome,MainProfitGrowRateYOY,主营业务利润同比,主营业务利润同比(MainProfitGrowRateYOY)：优先取原文披露值，如未披露，则计算，计算公式=（主营业务利润-上年同期主营业务利润）/ABS上年同期主营业务利润。,"Main business profit year-on-year growth rate (MainProfitGrowRateYOY): Prefer the original text disclosure value, if not disclosed, then calculate, calculation formula = (main business profit - main business profit of the same period of the previous year) / ABS main business profit of the same period of the previous year.",
LC_MainOperIncome,XGRQ,修改日期,,,
LC_MainOperIncome,JSID,JSID,,,
LC_MainOperIncome,GrossProfit,毛利率,毛利率(GrossProfit)：优先取原文披露值，如未披露，则计算，计算公式=当主营业务收入>0时，（主营业务收入-主营业务成本）/ABS主营业务收入，否则不计算.,"Gross Profit Margin: Prefer the original disclosed value, if not disclosed, then calculate. Calculation formula = When the main business income > 0, (main business income - main business cost) / ABS main business income, otherwise do not calculate.",
LC_MainOperIncome,GrossProfitYOY,毛利率同比,毛利率同比(GrossProfitYOY)=（毛利率-上年同期毛利率）/ABS上年同期毛利率。,Gross Profit YOY = (Gross Profit Margin - Gross Profit Margin of the same period last year) / ABS(Gross Profit Margin of the same period last year).,
LC_MainOperIncome,InsertTime,发布时间,,,
LC_MainOperIncome,InfoPublDate,信息发布日期,,,
LC_MainOperIncome,InfoSourceCode,信息来源编码,,,
